txn_id,customer_id,txn_date,txn_amount,txn_type,channel
439,866,2025-06-27 22:17:04.825145,2493.95,withdrawal,atm
440,461,2025-02-23 22:17:04.825147,732.67,deposit,app
441,852,2024-12-10 22:17:04.825148,19.26,withdrawal,atm
442,578,2024-09-28 22:17:04.825150,1338.21,withdrawal,atm
443,480,2025-01-28 22:17:04.825152,4381.44,deposit,app
444,246,2024-09-24 22:17:04.825153,38.33,deposit,branch
445,448,2025-02-02 22:17:04.825155,1575.26,withdrawal,atm
446,967,2025-08-10 22:17:04.825157,2237.74,withdrawal,branch
447,307,2025-06-29 22:17:04.825158,291.02,deposit,branch
448,506,2025-03-06 22:17:04.825160,4385.26,payment,branch
449,511,2025-03-29 22:17:04.825161,4155.95,withdrawal,atm
450,43,2025-07-03 22:17:04.825163,2537.27,withdrawal,app
451,433,2025-06-04 22:17:04.825165,4010.75,payment,branch
452,865,2024-12-08 22:17:04.825166,4013.64,payment,app
453,809,2025-02-05 22:17:04.825168,1781.07,withdrawal,app
454,296,2025-02-25 22:17:04.825169,3204.19,payment,atm
455,684,2025-01-17 22:17:04.825172,2294.11,withdrawal,branch
456,901,2025-04-18 22:17:04.825174,2605.75,payment,branch
457,933,2024-12-18 22:17:04.825176,3757.43,payment,atm
458,875,2025-07-01 22:17:04.825178,2959.85,withdrawal,atm
459,234,2025-02-20 22:17:04.825179,3337.56,deposit,branch
460,450,2025-09-01 22:17:04.825181,1096.38,withdrawal,atm
461,227,2025-07-17 22:17:04.825183,314.39,payment,branch
462,80,2025-08-08 22:17:04.825184,4152.37,withdrawal,atm
463,60,2024-12-05 22:17:04.825186,2390.66,deposit,atm
464,129,2025-05-25 22:17:04.825188,2317.23,deposit,atm
465,68,2025-03-30 22:17:04.825193,3495.34,withdrawal,app
466,397,2025-02-05 22:17:04.825195,2680.71,payment,atm
467,760,2025-06-28 22:17:04.825197,487.96,payment,atm
468,662,2025-05-26 22:17:04.825199,4526.45,deposit,branch
469,111,2025-01-23 22:17:04.825200,481.8,deposit,branch
470,93,2025-05-13 22:17:04.825202,3784.86,withdrawal,branch
471,21,2024-11-22 22:17:04.825203,787.58,withdrawal,app
472,711,2025-01-23 22:17:04.825205,575.77,withdrawal,branch
473,239,2024-10-20 22:17:04.825207,2217.99,withdrawal,app
474,514,2025-06-30 22:17:04.825208,4555.24,payment,branch
475,290,2025-03-02 22:17:04.825210,1903.85,withdrawal,branch
476,855,2025-07-18 22:17:04.825212,3686.86,withdrawal,app
477,202,2025-08-11 22:17:04.825213,729.78,payment,app
478,822,2025-02-16 22:17:04.825215,2139.28,withdrawal,branch
479,393,2025-09-19 22:17:04.825217,3551.59,deposit,atm
480,589,2025-02-20 22:17:04.825218,2812.85,withdrawal,branch
481,575,2024-12-15 22:17:04.825220,824.66,payment,app
482,910,2024-10-31 22:17:04.825222,2885.35,withdrawal,branch
483,669,2025-01-03 22:17:04.825223,4109.76,payment,atm
484,183,2025-05-04 22:17:04.825225,3104.54,deposit,branch
485,789,2025-09-12 22:17:04.825227,4209.1,deposit,atm
486,731,2025-09-03 22:17:04.825228,2895.35,withdrawal,atm
487,600,2024-11-21 22:17:04.825230,4950.53,deposit,branch
488,10,2025-05-04 22:17:04.825232,4071.8,payment,branch
489,133,2024-12-21 22:17:04.825233,4676.31,deposit,atm
490,279,2024-11-06 22:17:04.825235,812.83,deposit,branch
491,755,2025-06-21 22:17:04.825236,4165.76,payment,app
492,612,2025-02-25 22:17:04.825238,4391.31,deposit,app
493,100,2025-04-12 22:17:04.825240,1142.07,payment,atm
494,307,2025-03-25 22:17:04.825241,1875.65,deposit,atm
495,663,2025-08-17 22:17:04.825243,4059.61,payment,atm
496,651,2025-07-06 22:17:04.825244,4065.59,payment,branch
497,569,2024-12-24 22:17:04.825246,170.78,withdrawal,atm
498,136,2025-08-30 22:17:04.825248,3316.68,withdrawal,atm
499,365,2025-05-06 22:17:04.825249,2648.57,withdrawal,branch
500,411,2024-09-21 22:17:04.825251,3076.39,payment,branch
501,936,2025-05-15 22:17:04.825252,4851.95,withdrawal,app
502,894,2025-06-09 22:17:04.825254,4113.61,withdrawal,app
503,802,2024-11-19 22:17:04.825256,3528.73,payment,atm
504,501,2024-11-05 22:17:04.825258,3315.24,deposit,app
505,713,2024-11-28 22:17:04.825259,457.9,withdrawal,atm
506,955,2025-06-06 22:17:04.825261,4561.29,payment,branch
507,991,2025-03-06 22:17:04.825262,2210.38,withdrawal,app
508,122,2025-07-07 22:17:04.825264,4041.47,withdrawal,branch
509,740,2025-09-18 22:17:04.825265,1260.0,deposit,atm
510,91,2025-09-17 22:17:04.825267,2387.94,payment,atm
511,794,2024-11-30 22:17:04.825269,2788.82,withdrawal,atm
512,128,2025-02-16 22:17:04.825270,1790.45,withdrawal,app
513,788,2025-06-06 22:17:04.825272,3270.42,withdrawal,app
514,736,2025-03-24 22:17:04.825274,4029.89,withdrawal,app
515,829,2025-02-17 22:17:04.825275,3083.01,payment,atm
516,751,2025-03-05 22:17:04.825277,4267.18,deposit,app
517,557,2024-12-24 22:17:04.825279,4901.29,deposit,app
518,490,2025-06-13 22:17:04.825280,3781.48,withdrawal,atm
519,742,2025-09-05 22:17:04.825282,1912.61,deposit,atm
520,245,2025-06-10 22:17:04.825283,98.54,withdrawal,branch
521,172,2025-04-13 22:17:04.825285,4381.41,payment,app
522,205,2025-01-10 22:17:04.825287,2096.32,withdrawal,atm
523,317,2024-12-28 22:17:04.825289,847.08,payment,atm
524,856,2025-09-11 22:17:04.825290,2405.1,payment,atm
525,950,2025-09-13 22:17:04.825292,1595.57,withdrawal,branch
526,809,2025-08-28 22:17:04.825294,14.86,deposit,atm
527,100,2024-09-25 22:17:04.825295,3228.65,payment,branch
528,835,2025-08-16 22:17:04.825297,3388.98,withdrawal,branch
529,572,2025-04-07 22:17:04.825299,525.3,payment,app
530,307,2024-12-23 22:17:04.825300,789.81,payment,branch
531,428,2025-08-10 22:17:04.825301,2198.98,payment,branch
532,358,2025-05-24 22:17:04.825303,2122.14,withdrawal,atm
533,805,2025-04-28 22:17:04.825305,3434.8,withdrawal,app
534,669,2025-04-08 22:17:04.825306,1173.41,payment,atm
535,445,2025-03-22 22:17:04.825308,2935.86,payment,app
536,419,2025-04-30 22:17:04.825310,1987.0,deposit,app
537,711,2025-03-18 22:17:04.825311,1512.54,deposit,app
538,213,2025-03-28 22:17:04.825313,2939.35,withdrawal,branch
539,405,2024-11-21 22:17:04.825314,1632.78,withdrawal,app
540,113,2025-05-08 22:17:04.825316,1779.42,deposit,atm
541,869,2025-08-26 22:17:04.825318,4680.09,withdrawal,branch
542,387,2025-09-15 22:17:04.825320,1300.41,payment,atm
543,332,2024-09-23 22:17:04.825321,1851.32,payment,branch
544,639,2025-07-24 22:17:04.825322,1109.84,deposit,app
545,39,2025-02-08 22:17:04.825324,3662.93,deposit,app
546,977,2025-05-29 22:17:04.825325,4736.67,payment,branch
547,546,2025-08-14 22:17:04.825327,3836.72,deposit,atm
548,727,2025-05-09 22:17:04.825329,2791.66,withdrawal,app
549,902,2025-01-15 22:17:04.825330,1169.53,withdrawal,branch
550,268,2025-06-09 22:17:04.825332,4842.48,payment,app
551,632,2025-07-19 22:17:04.825334,3836.39,withdrawal,atm
552,16,2024-10-18 22:17:04.825335,2882.49,deposit,branch
553,434,2024-10-18 22:17:04.825337,2207.94,withdrawal,branch
554,246,2025-03-21 22:17:04.825338,4365.44,deposit,branch
555,654,2025-06-29 22:17:04.825340,4955.22,deposit,atm
556,398,2025-02-27 22:17:04.825341,1307.38,payment,app
557,19,2025-06-06 22:17:04.825343,2589.06,deposit,atm
558,599,2025-05-05 22:17:04.825345,1173.54,payment,app
559,386,2025-07-07 22:17:04.825346,3649.32,deposit,atm
560,837,2025-04-09 22:17:04.825348,3861.51,withdrawal,branch
561,554,2025-04-26 22:17:04.825349,2964.77,payment,app
562,284,2025-08-07 22:17:04.825351,2141.4,withdrawal,app
563,910,2024-12-09 22:17:04.825352,477.51,deposit,atm
564,967,2025-09-19 22:17:04.825354,59.07,payment,branch
565,942,2025-02-04 22:17:04.825356,4514.41,withdrawal,branch
566,891,2025-07-09 22:17:04.825358,4449.17,deposit,atm
567,72,2025-05-06 22:17:04.825359,2152.49,payment,atm
568,840,2025-07-27 22:17:04.825361,1014.85,withdrawal,app
569,713,2025-01-24 22:17:04.825363,54.54,withdrawal,atm
570,537,2025-01-15 22:17:04.825365,3306.88,withdrawal,atm
571,1,2024-12-23 22:17:04.825366,3542.48,deposit,app
572,181,2024-12-24 22:17:04.825368,4900.04,payment,atm
573,113,2025-07-06 22:17:04.825370,874.27,withdrawal,branch
574,690,2025-09-11 22:17:04.825372,958.22,withdrawal,app
575,388,2024-09-22 22:17:04.825373,4501.81,deposit,branch
576,530,2024-11-07 22:17:04.825375,3135.93,deposit,branch
577,512,2025-07-12 22:17:04.825377,2216.06,deposit,app
578,935,2025-08-30 22:17:04.825378,1136.62,deposit,branch
579,133,2025-06-28 22:17:04.825380,4502.77,payment,atm
580,128,2024-10-28 22:17:04.825382,3659.25,payment,branch
581,534,2025-01-04 22:17:04.825383,1368.1,payment,app
582,93,2025-05-24 22:17:04.825385,1488.42,withdrawal,branch
583,917,2025-02-05 22:17:04.825387,3077.71,deposit,atm
584,579,2025-08-24 22:17:04.825388,1217.54,withdrawal,branch
585,341,2024-12-09 22:17:04.825390,3717.04,payment,app
586,471,2024-11-01 22:17:04.825392,3045.87,deposit,branch
587,18,2025-08-16 22:17:04.825393,1140.73,deposit,branch
588,757,2025-03-21 22:17:04.825395,2028.55,deposit,branch
589,293,2025-05-08 22:17:04.825396,4913.26,withdrawal,atm
590,621,2024-11-28 22:17:04.825398,2788.49,deposit,app
591,830,2024-09-24 22:17:04.825400,2999.51,payment,branch
592,855,2025-05-13 22:17:04.825401,1735.19,withdrawal,atm
593,969,2025-05-02 22:17:04.825403,1691.58,withdrawal,branch
594,640,2025-02-07 22:17:04.825406,1344.08,deposit,atm
595,714,2024-11-03 22:17:04.825407,3767.3,payment,app
596,596,2024-10-22 22:17:04.825409,4659.47,payment,atm
597,59,2025-01-31 22:17:04.825411,1851.42,withdrawal,atm
598,444,2024-11-28 22:17:04.825412,4083.71,payment,app
599,924,2024-12-30 22:17:04.825414,4131.55,payment,app
600,875,2025-07-22 22:17:04.825416,98.8,payment,atm
601,267,2025-01-28 22:17:04.825417,2524.03,withdrawal,atm
602,680,2024-10-17 22:17:04.825419,1616.26,payment,atm
603,797,2025-07-22 22:17:04.825420,2158.22,payment,branch
604,836,2025-02-16 22:17:04.825422,919.55,withdrawal,app
605,70,2025-03-08 22:17:04.825424,4924.43,deposit,atm
606,413,2025-01-14 22:17:04.825425,169.24,deposit,atm
607,326,2025-08-18 22:17:04.825427,4450.94,withdrawal,app
608,572,2025-06-10 22:17:04.825428,4036.26,deposit,atm
609,42,2025-04-12 22:17:04.825430,2230.7,payment,branch
610,822,2025-01-21 22:17:04.825432,2889.44,deposit,branch
611,58,2025-01-06 22:17:04.825433,297.2,deposit,branch
612,859,2025-01-15 22:17:04.825435,3087.95,deposit,app
613,59,2025-09-17 22:17:04.825437,3458.66,withdrawal,atm
614,703,2024-10-31 22:17:04.825438,321.63,withdrawal,branch
615,54,2024-11-14 22:17:04.825440,2044.15,payment,branch
616,945,2025-06-04 22:17:04.825442,1592.69,payment,app
617,410,2024-10-22 22:17:04.825444,3000.9,deposit,app
618,583,2024-11-30 22:17:04.825446,1445.46,withdrawal,atm
619,434,2025-01-09 22:17:04.825447,3143.89,deposit,branch
620,191,2025-09-03 22:17:04.825449,1901.57,withdrawal,app
621,757,2025-05-24 22:17:04.825451,234.72,deposit,branch
622,791,2025-09-16 22:17:04.825452,4153.97,payment,app
623,580,2025-09-03 22:17:04.825454,4658.29,withdrawal,branch
624,475,2024-11-07 22:17:04.825456,251.56,withdrawal,app
625,53,2025-02-03 22:17:04.825457,4558.69,payment,app
626,859,2025-07-01 22:17:04.825459,955.41,withdrawal,atm
627,938,2025-09-04 22:17:04.825461,4343.99,payment,branch
628,796,2025-02-17 22:17:04.825462,4186.58,payment,app
629,550,2025-02-28 22:17:04.825464,1082.06,deposit,branch
630,767,2024-10-09 22:17:04.825466,82.55,payment,app
631,320,2024-09-30 22:17:04.825467,4371.71,deposit,app
632,631,2024-12-23 22:17:04.825469,2198.4,payment,app
633,796,2024-12-25 22:17:04.825470,965.24,payment,app
634,280,2025-08-05 22:17:04.825472,3978.74,deposit,branch
635,431,2025-08-12 22:17:04.825474,1965.57,deposit,atm
636,895,2025-06-05 22:17:04.825475,1208.94,deposit,branch
637,858,2025-08-11 22:17:04.825477,508.04,payment,atm
638,784,2024-11-11 22:17:04.825479,4938.57,deposit,branch
639,800,2025-02-01 22:17:04.825485,1200.38,deposit,atm
640,921,2025-03-08 22:17:04.825486,639.75,deposit,branch
641,181,2025-05-29 22:17:04.825488,4385.47,payment,app
642,391,2025-06-15 22:17:04.825490,2577.97,deposit,atm
643,420,2024-11-20 22:17:04.825491,3794.65,payment,app
644,755,2025-04-01 22:17:04.825493,4551.98,payment,atm
645,60,2024-10-24 22:17:04.825495,221.06,payment,app
646,509,2025-08-25 22:17:04.825496,405.3,deposit,branch
647,1,2025-01-26 22:17:04.825498,3095.15,deposit,atm
648,860,2025-03-31 22:17:04.825499,2102.38,payment,app
649,975,2025-03-31 22:17:04.825501,1450.88,payment,branch
650,56,2025-06-27 22:17:04.825502,3535.48,deposit,app
651,692,2024-12-01 22:17:04.825504,1231.27,payment,app
652,92,2024-09-21 22:17:04.825506,2892.49,payment,branch
653,106,2025-06-06 22:17:04.825508,4534.98,deposit,branch
654,393,2025-05-27 22:17:04.825509,3732.27,withdrawal,app
655,327,2024-09-30 22:17:04.825511,4813.48,withdrawal,branch
656,780,2024-10-17 22:17:04.825512,377.32,withdrawal,branch
657,686,2024-09-24 22:17:04.825514,2908.14,payment,app
658,627,2025-07-06 22:17:04.825516,2155.99,payment,app
659,494,2025-02-06 22:17:04.825517,1752.11,deposit,atm
660,472,2025-06-10 22:17:04.825519,107.02,payment,app
661,541,2025-08-19 22:17:04.825521,4971.16,withdrawal,branch
662,500,2025-03-19 22:17:04.825522,3942.21,withdrawal,app
663,656,2025-09-06 22:17:04.825524,3073.68,payment,app
664,392,2025-09-02 22:17:04.825526,4252.52,deposit,branch
665,338,2025-06-18 22:17:04.825527,4902.07,deposit,atm
666,211,2025-04-10 22:17:04.825529,3712.9,deposit,app
667,802,2025-04-08 22:17:04.825530,28.8,withdrawal,atm
668,220,2025-03-01 22:17:04.825532,1508.66,payment,atm
669,921,2025-07-15 22:17:04.825534,229.33,withdrawal,branch
670,784,2025-09-18 22:17:04.825535,3114.48,payment,atm
671,805,2024-09-28 22:17:04.825537,2105.66,payment,branch
672,465,2025-03-19 22:17:04.825538,745.39,payment,branch
673,275,2024-11-12 22:17:04.825540,300.17,deposit,branch
674,780,2025-06-13 22:17:04.825543,4334.94,payment,atm
675,985,2024-10-10 22:17:04.825545,215.33,deposit,app
676,114,2024-11-27 22:17:04.825546,3401.72,payment,atm
677,460,2025-05-14 22:17:04.825548,3925.01,payment,app
678,53,2025-03-03 22:17:04.825550,2671.03,payment,atm
679,256,2025-05-27 22:17:04.825551,1718.34,withdrawal,branch
680,211,2024-10-26 22:17:04.825553,4337.19,payment,app
681,440,2025-06-05 22:17:04.825554,3828.57,withdrawal,branch
682,212,2025-09-04 22:17:04.825556,3748.33,withdrawal,atm
683,535,2025-08-26 22:17:04.825558,286.95,deposit,app
684,132,2025-09-12 22:17:04.825559,3230.87,deposit,app
685,412,2025-03-25 22:17:04.825561,4785.4,deposit,atm
686,261,2025-02-03 22:17:04.825563,3411.43,payment,atm
687,970,2024-10-30 22:17:04.825564,4458.38,payment,branch
688,417,2025-08-29 22:17:04.825566,4696.69,payment,branch
689,697,2025-06-25 22:17:04.825567,38.29,withdrawal,atm
690,554,2024-10-08 22:17:04.825569,4329.14,payment,branch
691,890,2025-07-19 22:17:04.825571,4261.64,deposit,branch
692,219,2024-11-17 22:17:04.825572,4293.69,withdrawal,atm
693,68,2025-04-29 22:17:04.825574,1397.01,deposit,app
694,528,2025-05-21 22:17:04.825576,2750.65,deposit,atm
695,398,2025-09-15 22:17:04.825577,3052.4,deposit,app
696,443,2025-04-16 22:17:04.825579,2337.03,withdrawal,app
697,329,2024-10-28 22:17:04.825581,4939.67,withdrawal,atm
698,240,2024-11-27 22:17:04.825582,2337.57,payment,app
699,60,2025-03-28 22:17:04.825584,4295.72,deposit,app
700,245,2025-08-19 22:17:04.825585,3295.65,payment,atm
701,546,2025-09-11 22:17:04.825588,4919.34,payment,branch
702,663,2024-09-29 22:17:04.825590,163.41,deposit,branch
703,561,2024-09-23 22:17:04.825591,4250.03,deposit,app
704,572,2025-01-06 22:17:04.825593,3318.93,payment,branch
705,162,2024-10-14 22:17:04.825595,3987.06,deposit,app
706,666,2025-02-27 22:17:04.825596,2870.77,withdrawal,atm
707,826,2024-10-04 22:17:04.825598,4044.31,payment,atm
708,438,2025-04-09 22:17:04.825599,339.17,deposit,branch
709,103,2024-11-21 22:17:04.825601,1268.52,withdrawal,branch
710,696,2024-10-28 22:17:04.825603,2134.57,withdrawal,atm
711,246,2024-11-14 22:17:04.825605,3527.72,payment,branch
712,993,2024-10-26 22:17:04.825606,4102.05,withdrawal,branch
713,437,2025-01-21 22:17:04.825608,664.29,payment,branch
714,348,2024-11-13 22:17:04.825609,408.1,withdrawal,branch
715,217,2024-12-26 22:17:04.825611,4117.17,payment,app
716,811,2024-10-28 22:17:04.825613,3747.07,deposit,app
717,890,2025-03-05 22:17:04.825614,2654.75,deposit,branch
718,905,2024-10-26 22:17:04.825616,2676.22,payment,branch
719,341,2025-07-17 22:17:04.825617,967.25,payment,app
720,775,2025-07-15 22:17:04.825619,3685.54,payment,atm
721,371,2025-01-03 22:17:04.825620,2084.78,deposit,app
722,59,2024-12-17 22:17:04.825622,3334.52,deposit,app
723,209,2024-09-28 22:17:04.825624,3242.29,withdrawal,app
724,130,2024-12-07 22:17:04.825626,4352.02,deposit,app
725,272,2025-09-01 22:17:04.825627,3534.88,withdrawal,branch
726,962,2025-01-06 22:17:04.825629,4950.92,deposit,app
727,548,2024-11-24 22:17:04.825630,487.67,withdrawal,atm
728,655,2025-07-15 22:17:04.825632,2642.63,deposit,app
729,393,2024-12-19 22:17:04.825633,2400.15,payment,branch
730,734,2025-08-10 22:17:04.825635,3650.42,payment,atm
731,682,2025-04-14 22:17:04.825637,4528.79,payment,app
732,932,2025-09-16 22:17:04.825638,2305.31,deposit,atm
733,810,2025-05-07 22:17:04.825640,2552.93,payment,branch
734,65,2025-04-06 22:17:04.825641,2357.51,deposit,atm
735,232,2025-03-10 22:17:04.825643,1703.94,payment,branch
736,366,2024-10-11 22:17:04.825644,3197.95,withdrawal,branch
737,225,2025-04-08 22:17:04.825646,3244.26,payment,app
738,797,2025-01-03 22:17:04.825648,1425.38,withdrawal,app
739,319,2024-11-17 22:17:04.825649,3089.28,deposit,branch
740,58,2024-12-09 22:17:04.825651,3818.07,payment,atm
741,933,2025-05-06 22:17:04.825653,4750.86,deposit,atm
742,151,2025-04-17 22:17:04.825654,1754.98,deposit,branch
743,426,2025-02-09 22:17:04.825656,180.24,payment,branch
744,776,2024-11-28 22:17:04.825658,2307.16,withdrawal,atm
745,154,2025-08-15 22:17:04.825659,3556.78,payment,atm
746,327,2025-08-17 22:17:04.825661,429.03,payment,app
747,249,2024-12-24 22:17:04.825662,1095.21,deposit,app
748,190,2025-02-14 22:17:04.825664,2200.9,withdrawal,atm
749,567,2025-02-07 22:17:04.825666,90.01,payment,branch
750,552,2025-06-07 22:17:04.825668,3969.69,payment,atm
751,141,2024-11-11 22:17:04.825669,2235.12,payment,atm
752,1000,2025-08-15 22:17:04.825671,1219.77,deposit,app
753,965,2024-11-02 22:17:04.825672,654.76,withdrawal,atm
754,60,2025-04-21 22:17:04.825674,826.81,deposit,app
755,546,2025-08-20 22:17:04.825676,3824.49,deposit,app
756,118,2025-05-03 22:17:04.825677,2359.61,payment,atm
757,435,2025-07-28 22:17:04.825679,2544.46,payment,app
758,342,2025-08-20 22:17:04.825681,2796.0,deposit,branch
759,364,2025-05-02 22:17:04.825682,3258.67,withdrawal,app
760,630,2024-11-01 22:17:04.825684,1822.28,deposit,atm
761,215,2024-11-19 22:17:04.825686,431.19,payment,atm
762,606,2025-04-25 22:17:04.825688,2367.77,deposit,app
763,685,2025-02-10 22:17:04.825690,1237.23,withdrawal,atm
764,348,2025-04-13 22:17:04.825691,498.92,deposit,atm
765,613,2025-03-09 22:17:04.825693,4568.71,deposit,app
766,957,2025-05-26 22:17:04.825695,4959.13,withdrawal,atm
767,603,2025-01-18 22:17:04.825696,2233.84,deposit,branch
768,154,2025-02-02 22:17:04.825698,3792.98,deposit,app
769,577,2025-02-17 22:17:04.825699,322.75,withdrawal,atm
770,127,2025-05-29 22:17:04.825701,4040.3,deposit,app
771,352,2025-06-01 22:17:04.825703,520.93,deposit,app
772,530,2025-03-29 22:17:04.825704,2081.06,payment,branch
773,228,2024-12-14 22:17:04.825706,2286.13,withdrawal,atm
774,950,2025-05-09 22:17:04.825707,3741.92,payment,app
775,234,2025-08-30 22:17:04.825709,4293.53,payment,app
776,410,2025-09-06 22:17:04.825711,4230.22,payment,branch
777,994,2025-07-15 22:17:04.825712,1863.9,withdrawal,branch
778,318,2025-05-10 22:17:04.825714,2815.66,withdrawal,branch
779,989,2025-05-30 22:17:04.825716,494.24,deposit,app
780,944,2025-04-14 22:17:04.825717,2902.8,withdrawal,branch
781,575,2025-08-06 22:17:04.825719,3518.63,withdrawal,app
782,885,2025-01-31 22:17:04.825720,2343.19,deposit,atm
783,228,2025-01-24 22:17:04.825722,4294.08,deposit,branch
784,483,2025-04-13 22:17:04.825723,3952.49,deposit,app
785,582,2025-07-28 22:17:04.825725,3863.93,deposit,branch
786,330,2025-05-07 22:17:04.825728,1479.34,payment,app
787,15,2024-10-27 22:17:04.825729,3089.12,deposit,branch
788,467,2025-03-18 22:17:04.825731,403.87,withdrawal,app
789,702,2025-01-31 22:17:04.825733,3097.12,deposit,app
790,453,2025-07-29 22:17:04.825734,3101.81,deposit,app
791,859,2024-11-11 22:17:04.825736,2185.93,withdrawal,atm
792,280,2025-08-02 22:17:04.825737,3176.22,deposit,atm
793,147,2025-03-31 22:17:04.825739,21.87,withdrawal,app
794,53,2025-01-17 22:17:04.825741,3651.99,deposit,atm
795,986,2024-09-29 22:17:04.825742,1593.84,withdrawal,app
796,921,2025-02-10 22:17:04.825744,193.38,deposit,branch
797,412,2025-08-19 22:17:04.825746,2310.99,deposit,app
798,155,2025-01-20 22:17:04.825747,4005.32,withdrawal,atm
